permit_num,description_hash,construction_type,unit_form,model
24 213464 BLD,a13706b284ffd58d91fb3f7a517f656c,laneway_garden_suite,standard,claude-haiku-4-5
24 213527 BLD,011751c61b942b161c36f967649192d6,new_building,standard,claude-haiku-4-5
24 214063 BLD,3ed066d6d4b1f8fa48f35bba5b817b45,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 214380 BLD,4d949a7bf6bd47208d8ab09578d4a71d,laneway_garden_suite,standard,claude-haiku-4-5
24 214388 BLD,7f437a1a5cb7a12b8c0f15bcc82f3c7f,new_building,standard,claude-haiku-4-5
24 214624 BLD,be6f9fa744220d94177dfc176f3e5c38,laneway_garden_suite,standard,claude-haiku-4-5
24 214667 BLD,d2c2d0aea3eb51815ccbde6efc75c6f9,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 214720 BLD,c73537970b51d27379b127681f192639,laneway_garden_suite,standard,claude-haiku-4-5
24 214790 BLD,d286365ce1b5104badd0b5f06d71d9ac,laneway_garden_suite,standard,claude-haiku-4-5
24 215023 BLD,2acd80b6e268d2feff4f2943ddb28610,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 215090 BLD,3a27d9be65bacfdd7f93d2803048d41f,aboveground_units,standard,claude-haiku-4-5
24 215096 BLD,e8bc8e170acb105a501fa777ddb03a54,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 215121 BLD,a702a85db852e07d156d3eb4865377ab,aboveground_units,standard,claude-haiku-4-5
24 215213 BLD,fb1b34342a3283538b39ffe40c3027f1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 215318 BLD,3f448c884c065758206a0a963d84872d,new_building,standard,claude-haiku-4-5
24 215327 BLD,86b6364df69c7211470d28495acd2c28,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 215660 BLD,bbd4da1ca46d8dc047345313503d41d8,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 215740 BLD,c19f4ab79b817b2415fb608fb70827dd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 215763 BLD,42d54c47efa7b52baf73a0ed3d43a6e8,laneway_garden_suite,standard,claude-haiku-4-5
24 216495 BLD,6d9b61d638dc3158a0ea36228f86a83c,basement_units,standard,claude-haiku-4-5
24 216657 BLD,c63ec9c10b1bd161a4cde099f83eb5b1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 216757 BLD,c212baddbea9fc53e8ffe3306072dad3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 216826 BLD,b77c60b3af61f08ea8822473a8a2cfd1,laneway_garden_suite,standard,claude-haiku-4-5
24 217092 BLD,637f88fb1548618e16b0c8d2b434b98a,laneway_garden_suite,standard,claude-haiku-4-5
24 217118 BLD,e0a68a97897d249b64c81ae7663c7280,laneway_garden_suite,standard,claude-haiku-4-5
24 217330 BLD,aff1eeb0b938175c2c3db415ae68d915,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 217419 BLD,54da9a487efefd5ade6e329093b6ffce,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 217499 BLD,41dcbc6b7f7ea7c7851ae553ade47aab,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 217622 BLD,4a43900aa1a47838618e7e10809469f4,laneway_garden_suite,standard,claude-haiku-4-5
24 217769 BLD,379c16a886482b018aaba57eeec0d372,aboveground_units,standard,claude-haiku-4-5
24 217807 BLD,4cb949952baf02f5e8af62bbdb20bde1,laneway_garden_suite,standard,claude-haiku-4-5
24 218268 BLD,eafc9a510e090b30982f68a32a7fb5b9,laneway_garden_suite,standard,claude-haiku-4-5
24 218284 BLD,9454f9cdf97efd0d298d5026377b1163,new_building,standard,claude-haiku-4-5
24 218311 BLD,449bf807341151cd6648284005ed270e,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 218326 BLD,e1e7dfb909fa220f8b043264b6cc10e5,laneway_garden_suite,standard,claude-haiku-4-5
24 218396 BLD,3937b55ffbeec2a0bdac487dd75ad94a,laneway_garden_suite,standard,claude-haiku-4-5
24 218511 BLD,37f9e3b96f5f9313016af59b1e53a1e5,laneway_garden_suite,standard,claude-haiku-4-5
24 218581 BLD,72c5f038b97bd223ff691bed1ba05e86,no_unit_change,standard,claude-haiku-4-5
24 218867 BLD,edcf8a4b7c3e991fe93c3ac97525ea8d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 218884 BLD,61b3a3eafbeee23b4b93b9e0e1ef5afe,laneway_garden_suite,standard,claude-haiku-4-5
24 218965 BLD,3efe35f281532eb8f489f574ffffb7d8,aboveground_units,standard,claude-haiku-4-5
24 219181 BLD,d65a501578f0b105172081213a22c4f2,laneway_garden_suite,standard,claude-haiku-4-5
24 219213 BLD,cef923c8e8e80c4585c4775467f7e381,aboveground_units,standard,claude-haiku-4-5
24 219218 BLD,08635b8c1014b08613eb47df6b165bab,laneway_garden_suite,standard,claude-haiku-4-5
24 219221 BLD,d45f635ab8954af3f536337d8c8535ed,laneway_garden_suite,standard,claude-haiku-4-5
24 219251 BLD,80224a7eae7c775906ae89a45b470494,laneway_garden_suite,standard,claude-haiku-4-5
24 219316 BLD,5ff094235b0ae3c5c93c794d7d5ccb60,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 219330 BLD,12d2534e7353b66ef71330f800b0c5c4,laneway_garden_suite,standard,claude-haiku-4-5
24 219345 BLD,0cdc6f872f914ec8e287e1b5ad2221e3,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 219581 BLD,417d862af0c1d1aa39d979355bd89593,laneway_garden_suite,standard,claude-haiku-4-5
24 219678 BLD,74cb828af2d57c65ebadb15b3389ab7d,aboveground_units,standard,claude-haiku-4-5
24 219751 BLD,051b7516962dae0ad9ce8f3373eb4aca,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 219794 BLD,4a367c3a68c64b0b88a85fd252688288,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 219826 BLD,4bf832f9f834549e9c12a7fcd1e111ce,laneway_garden_suite,standard,claude-haiku-4-5
24 219859 BLD,e0539202d1259963bf080751c6dadc07,laneway_garden_suite,standard,claude-haiku-4-5
24 219899 BLD,c5bb78d39914f9d149426bf971c69379,aboveground_units,standard,claude-haiku-4-5
24 220179 BLD,295b9926e7945e0b5018e18bbd87be40,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 220233 BLD,c59bf9013c10100d7f8416db096b7bf0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 220326 BLD,269691fe2a1e756f122654a7cba691b6,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 220493 BLD,99792d5c54916ab3b0ee881e496fff38,aboveground_units,standard,claude-haiku-4-5
24 220496 BLD,5fa6e50b82ce724a7d704571116644b9,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 220657 BLD,b90fea4656fc8fe3988990198539b2c3,laneway_garden_suite,standard,claude-haiku-4-5
24 221002 BLD,6092c15414f2df16c7b46b377df5aaf4,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 221037 BLD,2b410977e39e583694b7d63023be94e8,aboveground_units,standard,claude-haiku-4-5
24 221046 BLD,516f49a326f466796293cbe8ba65193a,aboveground_units,standard,claude-haiku-4-5
24 221059 BLD,7afaabd590f04de10c3cdf3ce388a5ec,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 221426 BLD,622960b7a90c0e2110de74971ac2a570,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 221435 BLD,1b3511fcfb4386693f89731fe8e09709,aboveground_units,standard,claude-haiku-4-5
24 221865 BLD,028057f9fc88d7aa26e40fb00e23820d,laneway_garden_suite,standard,claude-haiku-4-5
24 221971 BLD,0a741785b436fbf04beb4495738fbd1c,laneway_garden_suite,standard,claude-haiku-4-5
24 221987 BLD,07ab857ed176f209d254bf5355b349e3,laneway_garden_suite,standard,claude-haiku-4-5
24 222096 BLD,f7021c8d4bb14fa8de14da6a7e20d3bc,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 222169 BLD,28ad2a852103e554327815bf271fd41b,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 222253 BLD,1ead1e28275a7e303fc47341dcbc274b,aboveground_units,standard,claude-haiku-4-5
24 222509 BLD,b9026514ba299f7ca3a57f1b51992c8e,aboveground_units,standard,claude-haiku-4-5
24 222719 BLD,e0b45490903675049f999e864b83b877,laneway_garden_suite,standard,claude-haiku-4-5
24 222865 BLD,d54bfb78e705c610b12c93227632aacd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 222938 BLD,1a8994187eb405fa29e03f63354895d9,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 223049 BLD,d287a33b501e3228a4b1a8ff95fba851,aboveground_units,standard,claude-haiku-4-5
24 223186 BLD,1e3c2199e0fca9bf86f0f279110bf52d,laneway_garden_suite,standard,claude-haiku-4-5
24 223229 BLD,165a76d501ea84e6d9faa15cd13b2c22,aboveground_units,standard,claude-haiku-4-5
24 223335 BLD,c2eb25e4dbd688cc283a1669a248bd79,laneway_garden_suite,standard,claude-haiku-4-5
24 223340 BLD,e10f3efe5f23c9b56e8d23787762aa62,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 223478 BLD,c4e41aa649c09e25df03ee0f16070009,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 223545 BLD,3af6a91a9fd7de19229f5c17c42970ce,laneway_garden_suite,standard,claude-haiku-4-5
24 223630 BLD,3c8f29a71acf0b439f21cc8d7cfa14b9,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 223638 BLD,89f0719c709e70b0c8dce5d55e192542,new_building,standard,claude-haiku-4-5
24 223721 BLD,7542a38f64dd9d346b4055318c8f14bc,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 223834 BLD,8faf85e0c79f733c7eac8e5aa65cd250,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
24 223844 BLD,1fd1b5edb38819dc244272225ef0e77f,laneway_garden_suite,standard,claude-haiku-4-5
24 223850 BLD,db5ea1f295825db2f91908f2e4fa6baf,laneway_garden_suite,standard,claude-haiku-4-5
24 223942 BLD,c7a0603e295cd0c9199dba5b46538acd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 223982 BLD,2f2db40e9ef16b44b5db2498f779a78a,basement_units,standard,claude-haiku-4-5
24 224058 BLD,746c6ea45229db98b632457d5b6bc4ae,aboveground_units,standard,claude-haiku-4-5
24 224062 BLD,043e5dd360014e12f985902cfb858eb7,laneway_garden_suite,standard,claude-haiku-4-5
24 224080 BLD,15677d9c64d582dca9d64e28fe671489,laneway_garden_suite,standard,claude-haiku-4-5
24 224309 BLD,9cb5e9e39f7ffbdd72fb981862c7ef89,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 224453 BLD,411be252c8b78a0571a1dd4f390847aa,laneway_garden_suite,standard,claude-haiku-4-5
24 224485 BLD,de4ac6f01564d02ea6a259b7f7466dcb,aboveground_units,standard,claude-haiku-4-5
24 224560 BLD,1078a573a89b8653a0415251dbc49a45,laneway_garden_suite,standard,claude-haiku-4-5
24 224613 BLD,58a1ea39b999d89adfc9a7eb611750fb,basement_units,standard,claude-haiku-4-5
24 224675 BLD,7db3c09df09584eddcffde7797974a30,aboveground_units,standard,claude-haiku-4-5
24 224680 BLD,882ae992ccd079d758001cbb872b69ac,new_building,standard,claude-haiku-4-5
24 224711 BLD,149a615846321d63e7b7c2d555b00903,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
24 224768 BLD,c166b9c594d88b843f26a0506ad48665,no_unit_change,standard,claude-haiku-4-5
24 224788 BLD,86397a91d58a5a4dd0b025d75a582958,aboveground_units,standard,claude-haiku-4-5
24 224838 BLD,8575b66638f122d8a83a4c39418986e1,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 224841 BLD,f84f5e4c12477c4898bcd122a6aee010,aboveground_units,standard,claude-haiku-4-5
24 224993 BLD,58599a856b549df2d41ec719765855e7,new_building,standard,claude-haiku-4-5
24 225063 BLD,8d0a84d1eb00e69a34675896ed6f789b,basement_units,standard,claude-haiku-4-5
24 225183 BLD,db2eb9f6fe9b23eccfae01a74cd2254b,laneway_garden_suite,standard,claude-haiku-4-5
24 225199 BLD,340960df7c507f3c9b7f030465c5ba74,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 225491 BLD,bb67f66f9c424fd0f2087b5d8bd7f85e,aboveground_units,standard,claude-haiku-4-5
24 225619 BLD,c9b9d5bd0d614271cb5363889620bd79,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 225976 BLD,abd937009b890840ef5813dd9910e389,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 226071 BLD,3ab491856fcefeb9d142cb0564638ccc,no_unit_change,standard,claude-haiku-4-5
24 226172 BLD,fb0d833c03a572903032714d19aefe0e,aboveground_units,standard,claude-haiku-4-5
24 226229 BLD,a780e9623c684896e98ea0cbab637eec,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 226258 BLD,adcd2ee7949d19343cb06cf6aed40855,new_building,standard,claude-haiku-4-5
24 226296 BLD,8cbbba30fcb709bcdcb431112347e997,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 226325 BLD,e094a51f6a0a7e245c171471dd4b1ad0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 226452 BLD,26ae9181290ae3700afd81c7f9684ed8,laneway_garden_suite,standard,claude-haiku-4-5
24 226770 BLD,5fa622eaaa2941b28b1eaa6f2e54ed02,new_building,standard,claude-haiku-4-5
24 226840 BLD,58b15e0ed75949c3f97d869d9f46c324,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 226857 BLD,4f82973f527a319ea7b4e71c680c0c39,laneway_garden_suite,standard,claude-haiku-4-5
24 226860 BLD,c49388d6ebb25947fc787a9de90e0f58,no_unit_change,standard,claude-haiku-4-5
24 226868 BLD,537e4bdc3612a2e9a334561941f1b769,laneway_garden_suite,standard,claude-haiku-4-5
24 227019 BLD,4da9c2ff6e90dd776a8ca9c22e9a5cab,new_building,standard,claude-haiku-4-5
24 227040 BLD,a45cf92dd93dd927e5ffdf2be1ce5f34,laneway_garden_suite,standard,claude-haiku-4-5
24 227095 BLD,d5623b53c87a0b39699a1a7d5076d9e7,aboveground_units,standard,claude-haiku-4-5
24 227203 BLD,fe99dce2714cc93c8ed22874bd46ee91,laneway_garden_suite,standard,claude-haiku-4-5
24 227285 BLD,1c830b2e1de8ab189edb1c64a51344f0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 227298 BLD,f9ea84df90960106f4ed0c3fc0f5e393,aboveground_units,standard,claude-haiku-4-5
24 227320 BLD,89ceee40145d13f77789ca74cce89cae,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 227322 BLD,5e2bb11f676790a3050035992da7acdf,laneway_garden_suite,standard,claude-haiku-4-5
24 227459 BLD,f3a8c27042d847c1a094f3c341f1ea4c,laneway_garden_suite,standard,claude-haiku-4-5
24 227602 BLD,398debbb459ba9a5cde0f27536dfd9e2,laneway_garden_suite,standard,claude-haiku-4-5
24 227640 BLD,f2a195dcbd5256e05438bafa3850248f,new_building,standard,claude-haiku-4-5
24 227649 BLD,aefe2b6d03e6c98a15a10786b40fb722,aboveground_units,standard,claude-haiku-4-5
24 227667 BLD,016967d1ae13cadd0a3c6221518a4483,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 227676 BLD,f78a5d358aa56cbdb383fdde55cadac3,no_unit_change,standard,claude-haiku-4-5
24 227973 BLD,8cbaeb08487d3f71918dee6d3fe0e027,laneway_garden_suite,standard,claude-haiku-4-5
24 228065 BLD,146d547ec18bfdff291d302ea7077a55,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 228089 BLD,63191ec1a20a79ec38c08e9326653e18,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
24 228234 BLD,66dff2e73423b735bf098523a772e6cf,laneway_garden_suite,standard,claude-haiku-4-5
24 228250 BLD,0e9c7863e1ff53ae84b98e8cd8229c40,laneway_garden_suite,standard,claude-haiku-4-5
24 228631 BLD,d664f6e3e368cffa8d221ae90a983865,new_building,standard,claude-haiku-4-5
24 228651 BLD,5b86e703d9a73b4a66019ebaa848aaaf,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 228726 BLD,1dea5b218e9eb73559a3133b3729a284,laneway_garden_suite,standard,claude-haiku-4-5
24 228831 BLD,5abbcfb447c2fc4370073c58cd885d19,laneway_garden_suite,standard,claude-haiku-4-5
24 228849 BLD,74c0b232d3161b2ef5f31f288ea6024b,new_building,basement_or_secondary_suite,claude-haiku-4-5
24 228910 BLD,8c17b68243eeef2141a6dc8ac55bcba1,new_building,standard,claude-haiku-4-5
24 228925 BLD,3882befc99836cf57b3596ae1ec7b70c,laneway_garden_suite,standard,claude-haiku-4-5
24 228926 BLD,16b9eec07ad0304bfb02ac80a99b6fba,laneway_garden_suite,standard,claude-haiku-4-5
24 229117 BLD,409f40234d806698858d1a504844d269,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 229213 BLD,c624ad5d19a084bfa7a885e645c581cb,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 229274 BLD,664de0dc7eb3acf8b6c8a9a7e441882f,new_building,standard,claude-haiku-4-5
24 229319 BLD,9befca099a6ad8e9447d66feeb45941b,aboveground_units,standard,claude-haiku-4-5
24 229843 BLD,3e943d1697d64243dc1daae7c0dac324,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 229861 BLD,2c4f2e1b009020950e8d548430f16dec,new_building,standard,claude-haiku-4-5
24 229910 BLD,317b6d55df736e118a8cbbc7d0056250,aboveground_units,standard,claude-haiku-4-5
24 229969 BLD,d2b703cdb4b1d17469faa93ad8d1c3db,new_building,standard,claude-haiku-4-5
24 229976 BLD,0af6422de23159b01aa57e29141a9710,laneway_garden_suite,standard,claude-haiku-4-5
24 229997 BLD,7f1e14ac0560bfcecc87420768579ecb,aboveground_units,standard,claude-haiku-4-5
24 230010 BLD,c9ab68ba516116daadcb634a3dd2321a,new_building,standard,claude-haiku-4-5
24 230025 BLD,856de90ef63a332dd6a3acf34eef1862,laneway_garden_suite,standard,claude-haiku-4-5
24 230116 BLD,3cd7445f729df789044de0dc9b583406,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 230308 BLD,e2eb2954ea7f5d94977bad5fbc13cb12,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 230380 BLD,6c959b4e6d7ae3d7f3e9910e1f13f511,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 230485 BLD,d22657d5ad143da197ad53f7794b54bf,aboveground_units,standard,claude-haiku-4-5
24 230540 BLD,72e46f78c7df11f2358bf917f64d37ba,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 230590 BLD,1884acd844b50fa88b5c9144e90da3c8,aboveground_units,standard,claude-haiku-4-5
24 230591 BLD,4baef18eac1a7ea5e6bba5df43b42465,aboveground_units,standard,claude-haiku-4-5
24 230597 BLD,9d77768f3bd6296f5bbf8cd6fcd423b1,aboveground_units,standard,claude-haiku-4-5
24 230605 BLD,9cf8ae6e44f9914bcbffee5059d1969f,aboveground_units,standard,claude-haiku-4-5
24 230654 BLD,1d0478464a1578ef6c23fe75c973a23d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 231049 BLD,6829c5d6b417ed43dd4be6b7d30fdb9a,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 231138 BLD,fa27a58d1bff1962ff46ebe97d054127,laneway_garden_suite,standard,claude-haiku-4-5
24 231256 BLD,a4a863dc571d36f17268e49839786884,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 231278 BLD,6c3f8254928213cd454f108fa4d2ee06,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 231497 BLD,8bd0a84ea6e5664d420fef38e6e7480f,basement_units,standard,claude-haiku-4-5
24 231587 BLD,a38b053e1353251b418a8d32d00f03db,basement_units,standard,claude-haiku-4-5
24 231658 BLD,a7b5b61f76bb73dbbf64204cdb6a9555,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 231769 BLD,861fc713d9ca12ffacab7966ff1ee9a0,laneway_garden_suite,standard,claude-haiku-4-5
24 231835 BLD,0fde4c999d0e66259124ba74fbfc9335,aboveground_units,standard,claude-haiku-4-5
24 231953 BLD,60940815c6cb8bd32dc99561050a8a9f,aboveground_units,standard,claude-haiku-4-5
24 231973 BLD,c19f4ab79b817b2415fb608fb70827dd,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 232069 BLD,c27db6978e0e516d1b39bace48eea8ea,aboveground_units,standard,claude-haiku-4-5
24 232073 BLD,922d917e99fe563917c87f5539504f26,aboveground_units,standard,claude-haiku-4-5
24 232079 BLD,1db91baffa1d0c0baf164a817af48793,aboveground_units,standard,claude-haiku-4-5
24 232082 BLD,65c1279bdf0efe159a0f4e8ece3120bb,aboveground_units,standard,claude-haiku-4-5
24 232219 BLD,2006d308ca5c9c5ba65ca2e6bf490228,laneway_garden_suite,standard,claude-haiku-4-5
24 232390 BLD,cde7c0aca986814ef00f602b40c70ce0,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 232518 BLD,419df17a103f7e8c0562d5b4a1f3b89e,new_building,standard,claude-haiku-4-5
24 232760 BLD,6ae91232de51b02bc5d0b3a167f93279,aboveground_units,standard,claude-haiku-4-5
24 232777 BLD,fab6ca5f216af8b01f4c4bcf825e1b87,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 232952 BLD,b54580d3429e70369b0105aa4d1a1368,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 233166 BLD,9bcd94c86cb627e47e4d0a6d119b809d,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 233361 BLD,181a86e2e6d076bb07425fc1163a1d71,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 233410 BLD,4473d363ce106673df656d18dac8fb5b,new_building,standard,claude-haiku-4-5
24 233463 BLD,c92ac173d7f2b1be7d326c32242e3e67,aboveground_units,standard,claude-haiku-4-5
24 233608 BLD,68b623a4e7cc90c2258c4cb337f2fb53,new_building,standard,claude-haiku-4-5
24 233663 BLD,68b623a4e7cc90c2258c4cb337f2fb53,new_building,standard,claude-haiku-4-5
24 233945 BLD,593c72826f2a26816c8353d2d5efe7ee,laneway_garden_suite,standard,claude-haiku-4-5
24 233983 BLD,8ae7c7a93e6bdcb1356dcb27c0af6d24,new_building,standard,claude-haiku-4-5
24 233993 BLD,0a9340b3de2af6b4e1314b4e4427695f,basement_units,basement_or_secondary_suite,claude-haiku-4-5
24 234052 BLD,106beaf7883219f264ecc17469797dac,aboveground_units,basement_or_secondary_suite,claude-haiku-4-5
